transactionId:ID(Transaction),transactionType,transactionDate:date,acceptanceDateTime:datetime,reportingOwnerRelationship,transactionShare:double,pricePerShare:double,totalValue:double,sharesOwnedFollowingTransaction:double,:LABEL
12696,Sell,2016-12-02,2016-12-05T14:41:31, officer,541.0,63.55,34380.6,21227.0,Transaction
12697,Buy,2016-12-01,2016-12-05T14:40:51, other,10000.0,16.3807,163807.0,43333.0,Transaction
12698,Sell,2016-12-02,2016-12-05T14:40:13, director,238077.0,12.4432,2962440.0,336758.0,Transaction
12699,Buy,2016-12-01,2016-12-05T14:39:54, director officer,6570.0,62.76,412333.0,68658.0,Transaction
12700,Sell,2016-12-02,2016-12-05T14:39:54, director officer,987.0,63.55,62723.9,84611.0,Transaction
12701,Sell,2016-12-02,2016-12-05T14:39:07, officer,10586.0,12.4472,131766.0,35284.0,Transaction
12702,Sell,2016-12-02,2016-12-05T14:38:23, officer,108780.0,12.4445,1353710.0,420866.0,Transaction
12703,Sell,2016-12-01,2016-12-05T14:24:43, officer,262.0,17.38,4553.56,19738.0,Transaction
12704,Sell,2016-12-01,2016-12-05T14:24:43, officer,1000.0,17.383,17383.0,18738.0,Transaction
12705,Sell,2016-11-28,2016-12-05T14:24:29, officer,2000.0,17.02,34040.0,66370.0,Transaction
12706,Buy,2016-12-01,2016-12-05T14:24:03, director officer,2200.0,6.0777,13370.9,2200.0,Transaction
12707,Buy,2016-12-05,2016-12-05T14:23:02, other,4.0,22.17,97.2509,1203.0,Transaction
12708,Buy,2016-12-05,2016-12-05T14:23:02, other,4.0,22.17,97.2509,1060.0,Transaction
12709,Sell,2016-12-01,2016-12-05T14:17:44,,63.0,30.0,1890.0,50661.0,Transaction
12710,Buy,2016-12-01,2016-12-05T14:16:44, officer,1875.0,24.9,46687.5,1283340.0,Transaction
12711,Sell,2016-12-01,2016-12-05T14:16:44, officer,6363.0,24.9,158439.0,1276980.0,Transaction
12712,Buy,2016-12-02,2016-12-05T14:14:17, director officer 10% owner,2.0,4.05,8.1,4486710.0,Transaction
12713,Buy,2016-12-02,2016-12-05T14:14:17, director officer 10% owner,2.0,4.05,8.1,4486710.0,Transaction
12714,Buy,2016-12-02,2016-12-05T14:14:17, director officer 10% owner,2.0,4.05,8.1,4486710.0,Transaction
12715,Sell,2016-12-02,2016-12-05T14:09:05, officer,558.0,42.5,23715.0,696.0,Transaction
12716,Buy,2016-12-01,2016-12-05T14:06:45, director,145.0,31.973,4636.08,160942.0,Transaction
12717,Sell,2016-12-01,2016-12-05T13:55:21, officer,1000.0,57.4,57400.0,10210.0,Transaction
12718,Buy,2016-12-01,2016-12-05T13:42:32, director officer,8300.0,29.23,242609.0,155797.0,Transaction
12719,Sell,2016-12-01,2016-12-05T13:42:32, director officer,8300.0,53.56,444548.0,147497.0,Transaction
12720,Sell,2016-12-02,2016-12-05T13:42:17,,375.0,53.7,20137.5,17175.0,Transaction
12721,Buy,2016-12-02,2016-12-05T13:38:55, officer,14868.0,76.43,1136360.0,25916.0,Transaction
12722,Sell,2016-12-01,2016-12-05T13:38:03, director,1000.0,162.024,162024.0,10057.0,Transaction
12723,Sell,2016-12-01,2016-12-05T13:38:03, director,160.0,162.868,26058.8,9897.0,Transaction
12724,Sell,2016-12-01,2016-12-05T13:28:04, director officer,16893.0,22.6,381782.0,533107.0,Transaction
12725,Sell,2016-12-01,2016-12-05T13:25:37, director,6625.0,39.6,262350.0,14037.0,Transaction
12726,Buy,2016-12-02,2016-12-05T13:25:37, director,5875.0,30.95,181831.0,19912.0,Transaction
12727,Sell,2016-12-02,2016-12-05T13:18:30, officer,375.0,21.35,8006.25,0.0,Transaction
12728,Sell,2016-12-01,2016-12-05T13:16:45, officer,3500.0,29.05,101675.0,133938.0,Transaction
12729,Sell,2016-12-02,2016-12-05T13:11:04,,1000.0,31.3,31300.0,25469.0,Transaction
12730,Buy,2016-12-02,2016-12-05T13:10:29, director,10000.0,7.15,71500.0,183605.0,Transaction
12731,Buy,2016-12-01,2016-12-05T12:54:10, director officer,100000.0,16.395,1639500.0,3231100.0,Transaction
12732,Sell,2016-11-25,2016-12-05T12:45:13,,630.0,121.97,76841.1,5020.0,Transaction
12733,Buy,2016-12-01,2016-12-05T12:38:39, director officer,400.0,26.725,10690.0,8619300.0,Transaction
12734,Sell,2016-12-01,2016-12-05T12:36:55, officer,1500.0,22.5,33750.0,37267.0,Transaction
12735,Sell,2016-12-01,2016-12-05T12:28:00, director officer,2416080.0,12.2501,29597300.0,3157.0,Transaction
12736,Buy,2016-12-02,2016-12-05T12:16:38, 10% owner,2500.0,2.79,6975.0,1721570.0,Transaction
12737,Buy,2016-12-01,2016-12-05T11:54:51, director,482.0,121.43,58529.3,482.0,Transaction
12738,Sell,2016-11-21,2016-12-05T11:52:08,,86.0,71.55,6153.3,11295.0,Transaction
12739,Sell,2016-12-02,2016-12-05T11:44:49, officer,11573.0,79.52,920285.0,57838.0,Transaction
12740,Sell,2016-11-17,2016-12-05T11:41:51,,86.0,67.4,5796.4,11381.0,Transaction
12741,Buy,2016-12-03,2016-12-05T11:38:59, director,326.0,30.65,9991.9,10834.0,Transaction
12742,Sell,2016-12-05,2016-12-05T11:35:15, director,100.0,24.635,2463.5,146259.0,Transaction
12743,Sell,2016-12-02,2016-12-05T11:34:11, director officer,1400.0,9.49,13286.0,1400.0,Transaction
12744,Buy,2016-12-02,2016-12-05T11:33:07, director,400.0,3.4,1360.0,15714.0,Transaction
12745,Sell,2016-12-02,2016-12-05T11:32:05, officer,32809.0,75.48,2476420.0,486335.0,Transaction
12746,Buy,2016-12-02,2016-12-05T11:32:05, officer,48363.0,26.3885,1276230.0,519144.0,Transaction
12747,Sell,2016-12-01,2016-12-05T11:23:28, director,4180.0,33.4457,139803.0,124440.0,Transaction
12748,Sell,2016-12-02,2016-12-05T11:23:26, director officer,880.0,9.49,8351.2,880.0,Transaction
12749,Sell,2016-12-02,2016-12-05T11:20:10, director,21977.0,32.0314,703954.0,937915.0,Transaction
12750,Sell,2016-12-01,2016-12-05T17:39:27, officer,3000.0,9.1,27300.0,350387.0,Transaction
12751,Sell,2016-12-04,2016-12-05T17:39:27, officer,2836.0,9.3,26374.8,341051.0,Transaction
12752,Buy,2016-12-01,2016-12-05T17:39:21, officer,29121.0,23.35,679975.0,94865.0,Transaction
12753,Sell,2016-12-05,2016-12-05T17:39:17, director,4000.0,77.94,311760.0,61985.0,Transaction
12754,Sell,2016-12-04,2016-12-05T17:39:11, director,4810.0,9.3,44733.0,279570.0,Transaction
12755,Buy,2016-12-01,2016-12-05T17:37:41, 10% owner,1500.0,7.18,10770.0,561054.0,Transaction
12756,Buy,2016-12-01,2016-12-05T17:37:41, 10% owner,4000.0,7.2,28800.0,566054.0,Transaction
12757,Buy,2016-12-01,2016-12-05T17:37:41, director officer,1800.0,7.28,13104.0,569854.0,Transaction
12758,Buy,2016-12-02,2016-12-05T17:37:41, 10% owner,1200.0,7.45,8940.0,576254.0,Transaction
12759,Buy,2016-12-05,2016-12-05T17:37:41, 10% owner,502.0,7.38,3704.76,576758.0,Transaction
12760,Buy,2016-12-01,2016-12-05T17:36:26, officer,40622.0,35.92,1459140.0,1030440.0,Transaction
12761,Buy,2016-12-02,2016-12-05T17:36:26, officer,4781.0,35.92,171734.0,994596.0,Transaction
12762,Sell,2016-12-01,2016-12-05T17:29:10,,3450.0,42.5,146625.0,0.0,Transaction
12763,Sell,2016-12-01,2016-12-05T17:28:35, officer,900.0,16.16,14544.0,239433.0,Transaction
12764,Sell,2016-12-01,2016-12-05T17:28:35, officer,600.0,16.18,9708.0,238833.0,Transaction
12765,Sell,2016-12-01,2016-12-05T17:28:35, officer,3100.0,16.15,50065.0,240333.0,Transaction
12766,Sell,2016-12-01,2016-12-05T17:28:05, director officer,85000.0,16.24,1380400.0,0.0,Transaction
12767,Sell,2016-12-01,2016-12-05T17:28:05, director officer,31290.0,42.5,1329820.0,0.0,Transaction
12768,Sell,2016-12-01,2016-12-05T17:28:05, director officer,50000.0,42.5,2125000.0,0.0,Transaction
12769,Sell,2016-12-01,2016-12-05T17:28:05, director officer,203400.0,15.01,3053030.0,0.0,Transaction
12770,Buy,2016-12-01,2016-12-05T17:27:18, director,1000.0,6.0,6000.0,11167.0,Transaction
12771,Buy,2016-12-01,2016-12-05T17:27:13, other,6320.0,10.0541,63541.9,1856100.0,Transaction
12772,Buy,2016-12-01,2016-12-05T17:27:13, other,73688.0,10.0427,740026.0,1930790.0,Transaction
12773,Buy,2016-12-02,2016-12-05T17:27:13, other,2700.0,10.1195,27322.7,1979010.0,Transaction
12774,Buy,2016-12-05,2016-12-05T17:27:13, other,5679.0,10.1714,57763.4,1984780.0,Transaction
12775,Sell,2016-12-01,2016-12-05T17:26:24, director,32630.0,42.5,1386780.0,0.0,Transaction
12776,Sell,2016-12-01,2016-12-05T17:26:24, director,7590.0,14.63,111042.0,0.0,Transaction
12777,Sell,2016-12-01,2016-12-05T17:26:24, director,11304.0,22.28,251853.0,0.0,Transaction
12778,Sell,2016-12-01,2016-12-05T17:26:07, director officer,20000.0,1.9708,39416.0,218885.0,Transaction
12779,Sell,2016-12-02,2016-12-05T17:25:49,,7500.0,23.65,177375.0,67341.0,Transaction
12780,Buy,2016-12-02,2016-12-05T17:23:52, officer,6500.0,32.97,214305.0,17429.0,Transaction
12781,Sell,2016-12-02,2016-12-05T17:23:52, officer,98.0,32.97,3231.06,10929.0,Transaction
12782,Sell,2016-12-01,2016-12-05T17:23:50, officer,15212.0,42.5,646510.0,0.0,Transaction
12783,Sell,2016-12-01,2016-12-05T17:23:24, officer,29024.0,33.55,973755.0,6675.0,Transaction
12784,Buy,2016-12-02,2016-12-05T17:21:44, director,3040.0,32.858,99888.3,11658.0,Transaction
12785,Sell,2016-12-01,2016-12-05T16:57:23, officer,891.0,12.78,11387.0,5513.0,Transaction
12786,Sell,2016-12-01,2016-12-05T16:57:06, officer,6200.0,3.15,19530.0,31925.0,Transaction
12787,Sell,2016-12-01,2016-12-05T16:57:06, officer,2600.0,3.2,8320.0,29325.0,Transaction
12788,Sell,2016-12-01,2016-12-05T16:55:34, officer,14349.0,42.6054,611345.0,106060.0,Transaction
12789,Buy,2016-12-01,2016-12-05T16:55:34, officer,55605.0,22.75,1265010.0,120409.0,Transaction
12790,Sell,2016-12-01,2016-12-05T16:55:24, 10% owner,1000.0,111.95,111950.0,72363.0,Transaction
12791,Sell,2016-12-05,2016-12-05T16:55:24, 10% owner,3078.0,113.51,349384.0,69285.0,Transaction
12792,Sell,2016-12-01,2016-12-05T16:55:12, officer,891.0,12.78,11387.0,377561.0,Transaction
12793,Sell,2016-12-05,2016-12-05T16:53:13, officer,1000.0,36.15,36150.0,36000.0,Transaction
12794,Sell,2016-12-05,2016-12-05T16:52:59, director officer,443011.0,3.58,1585980.0,0.0,Transaction
12795,Sell,2016-12-05,2016-12-05T16:52:48, director officer,378638.0,3.58,1355520.0,0.0,Transaction
12796,Sell,2016-12-02,2016-12-05T16:52:00, officer,101.0,34.85,3519.85,209.0,Transaction
12797,Sell,2016-12-01,2016-12-05T16:51:23, officer,666.0,36.1,24042.6,36703.0,Transaction
12798,Sell,2016-12-02,2016-12-05T16:51:23, officer,181.0,34.85,6307.85,36221.0,Transaction
12799,Sell,2016-12-02,2016-12-05T16:50:32, officer,202.0,34.85,7039.7,7205.0,Transaction
12800,Sell,2016-12-05,2016-12-05T16:48:43, director,130000.0,3.58,465400.0,0.0,Transaction
12801,Sell,2016-12-02,2016-12-05T16:28:57,,702.0,64.55,45314.1,10088.0,Transaction
12802,Buy,2016-12-01,2016-12-05T16:27:49, director,5000.0,3.75,18750.0,526813.0,Transaction
12803,Sell,2016-12-01,2016-12-05T16:26:56, officer,1387.0,39.95,55410.6,16727.0,Transaction
12804,Sell,2016-12-01,2016-12-05T16:26:00, officer,1859.0,35.49,65975.9,63845.0,Transaction
12805,Sell,2016-12-01,2016-12-05T16:25:30, officer,4917.0,22.9,112599.0,41889.0,Transaction
12806,Sell,2016-12-01,2016-12-05T16:25:08, officer,1033.0,145.207,149998.0,2610.0,Transaction
12807,Sell,2016-12-01,2016-12-05T16:24:30, officer,4753.0,90.72,431192.0,25247.0,Transaction
12808,Sell,2016-12-01,2016-12-05T16:24:05, officer,144.0,220.9,31809.6,16335.0,Transaction
12809,Buy,2016-12-01,2016-12-05T16:23:58, officer,5580.0,31.315,174738.0,28471.0,Transaction
12810,Buy,2016-12-01,2016-12-05T16:23:09, officer,2873.0,71.3,204845.0,14746.0,Transaction
12811,Buy,2016-12-01,2016-12-05T16:23:09, officer,1488.0,69.67,103669.0,16234.0,Transaction
12812,Sell,2016-12-01,2016-12-05T16:23:09, officer,9691.0,80.0531,775795.0,6543.0,Transaction
12813,Sell,2016-12-01,2016-12-05T16:22:58, officer,1484.0,39.95,59285.8,12661.0,Transaction
12814,Sell,2016-12-01,2016-12-05T16:22:45, officer,2255.0,35.49,80030.0,51269.0,Transaction
12815,Buy,2016-12-01,2016-12-05T16:22:23, officer,10910.0,26.355,287533.0,38661.0,Transaction
12816,Sell,2016-12-01,2016-12-05T16:22:23, officer,10910.0,80.0158,872972.0,27751.0,Transaction
12817,Buy,2016-12-01,2016-12-05T16:21:47, 10% owner,1484.0,26.95,39993.8,38998.0,Transaction
12818,Sell,2016-12-01,2016-12-05T15:56:48, officer,22000.0,48.3,1062600.0,225350.0,Transaction
12819,Sell,2016-12-02,2016-12-05T15:56:36, officer,101909.0,85.2412,8686840.0,12087.0,Transaction
12820,Sell,2016-12-01,2016-12-05T15:54:01, officer,560.0,7.4,4144.0,129623.0,Transaction
12821,Buy,2016-12-02,2016-12-05T15:51:10, officer,2000.0,36.36,72720.0,25915.0,Transaction
12822,Sell,2016-12-02,2016-12-05T15:36:13,,22602.0,19.89,449554.0,1165910.0,Transaction
12823,Buy,2016-12-05,2016-12-05T15:33:51, officer,4297.0,19.9932,85910.8,18269.0,Transaction
12824,Sell,2016-12-02,2016-12-05T15:28:10, director,319520.0,4.5757,1462030.0,1402170.0,Transaction
12825,Buy,2016-12-01,2016-12-05T15:27:18, officer,217.0,14.23,3081.04,326249.0,Transaction
12826,Buy,2016-12-01,2016-12-05T15:25:47,,71.0,14.23,1003.94,8109.0,Transaction
12827,Buy,2016-12-01,2016-12-05T15:22:33, officer,2259.0,0.88,1987.92,31410.0,Transaction
12828,Buy,2016-12-05,2016-12-05T15:19:57, officer,48000.0,9.6775,464520.0,165298.0,Transaction
12829,Sell,2016-12-05,2016-12-05T15:19:57, officer,34262.0,33.94,1162850.0,117298.0,Transaction
12830,Buy,2016-12-05,2016-12-05T15:16:44, officer,2923.0,19.9968,58450.6,81523.0,Transaction
12831,Buy,2016-12-01,2016-12-05T15:13:32, director,259.0,33.8,8754.2,3700.0,Transaction
12832,Buy,2016-12-01,2016-12-05T15:10:05, director,3693.0,0.88,3249.84,32613.0,Transaction
12833,Buy,2016-12-01,2016-12-05T15:09:41, director,259.0,33.8,8754.2,15558.0,Transaction
12834,Buy,2016-12-01,2016-12-05T15:09:02, director,259.0,33.8,8754.2,12908.0,Transaction
12835,Buy,2016-12-01,2016-12-05T15:08:25, director,259.0,33.8,8754.2,6028.0,Transaction
12836,Buy,2016-12-01,2016-12-05T15:07:51, director,259.0,33.8,8754.2,156661.0,Transaction
12837,Buy,2016-12-01,2016-12-05T15:07:08, director,259.0,33.8,8754.2,18675.0,Transaction
12838,Sell,2016-12-01,2016-12-05T15:07:04, officer,102407.0,66.85,6845910.0,177268.0,Transaction
12839,Buy,2016-12-01,2016-12-05T15:06:51, director,259.0,33.8,8754.2,139439.0,Transaction
12840,Buy,2016-12-01,2016-12-05T15:06:14, director,259.0,33.8,8754.2,16297.0,Transaction
12841,Sell,2016-12-01,2016-12-05T14:59:25, officer,5111.0,70.145,358511.0,25795.0,Transaction
12842,Sell,2016-12-01,2016-12-05T14:50:31, officer,4000.0,112.412,449647.0,4173.0,Transaction
12843,Buy,2016-12-01,2016-12-05T14:44:44, officer,2310.0,62.76,144976.0,25973.0,Transaction
12844,Sell,2016-12-02,2016-12-05T14:44:44, officer,875.0,63.55,55606.2,31344.0,Transaction
12845,Buy,2016-12-01,2016-12-05T14:41:31, officer,1910.0,62.76,119872.0,17901.0,Transaction
12846,Buy,2016-12-02,2016-12-05T14:41:31, officer,3867.0,63.55,245748.0,21768.0,Transaction
12847,Sell,2016-12-02,2016-12-05T14:40:25, officer,1060.0,19.53,20701.8,4400.0,Transaction
12848,Sell,2016-12-02,2016-12-05T14:39:55, officer,10588.0,12.4439,131756.0,27638.0,Transaction
12849,Buy,2016-12-02,2016-12-05T14:39:54, director officer,16940.0,63.55,1076540.0,85598.0,Transaction
12850,Sell,2016-12-02,2016-12-05T14:39:22, officer,16286.0,12.4469,202710.0,86541.0,Transaction
12851,Sell,2016-12-02,2016-12-05T14:38:41, officer,14005.0,12.4462,174309.0,32925.0,Transaction
12852,Sell,2016-12-01,2016-12-05T14:28:08, officer,4128.0,39.56,163304.0,101309.0,Transaction
12853,Sell,2016-12-01,2016-12-05T14:24:43, officer,2438.0,17.37,42348.1,15000.0,Transaction
12854,Sell,2016-12-01,2016-12-05T14:24:43, officer,1300.0,17.364,22573.2,17438.0,Transaction
12855,Sell,2016-12-01,2016-12-05T14:24:23, director officer,3000.0,17.5,52500.0,244882.0,Transaction
12856,Buy,2016-12-02,2016-12-05T14:24:03, director officer,7261.0,6.2054,45057.4,9461.0,Transaction
12857,Buy,2016-12-05,2016-12-05T14:23:02, other,4.0,22.17,97.2509,1060.0,Transaction
12858,Sell,2016-12-01,2016-12-05T14:18:28, officer,828.0,24.9,20617.2,209560.0,Transaction
12859,Sell,2016-12-02,2016-12-05T14:17:44,,1120.0,29.69,33252.8,49541.0,Transaction
12860,Buy,2016-12-01,2016-12-05T14:16:44, officer,491.0,24.9,12225.9,1283340.0,Transaction
12861,Sell,2016-12-01,2016-12-05T14:15:47, officer,3727.0,24.9,92802.3,440889.0,Transaction
12862,Buy,2016-12-02,2016-12-05T14:14:17, director officer 10% owner,690.0,4.05,2794.5,4487400.0,Transaction
12863,Buy,2016-12-02,2016-12-05T14:14:17, director officer 10% owner,4600.0,4.05,18630.0,4492000.0,Transaction
12864,Sell,2016-12-01,2016-12-05T14:13:56, officer,417.0,21.2,8840.4,19464.0,Transaction
12865,Buy,2016-12-01,2016-12-05T14:08:18, director,48.0,31.973,1534.7,13679.0,Transaction
12866,Sell,2016-12-02,2016-12-05T13:59:20, officer,302.0,54.05,16323.1,4943.0,Transaction
12867,Buy,2016-12-01,2016-12-05T13:42:32, director officer,5900.0,28.79,169861.0,153397.0,Transaction
12868,Sell,2016-12-01,2016-12-05T13:42:32, director officer,5900.0,53.57,316063.0,147497.0,Transaction
12869,Buy,2016-12-02,2016-12-05T13:42:17,,375.0,31.28,11730.0,17550.0,Transaction
12870,Sell,2016-12-05,2016-12-05T13:42:00, director,6400.0,54.0,345600.0,28937.0,Transaction
12871,Sell,2016-12-02,2016-12-05T13:38:55, officer,8768.0,215.185,1886740.0,17148.0,Transaction
12872,Sell,2016-12-01,2016-12-05T13:38:03, director,300.0,158.957,47687.0,11597.0,Transaction
12873,Sell,2016-12-01,2016-12-05T13:38:03, director,540.0,161.152,87022.2,11057.0,Transaction
12874,Buy,2016-12-01,2016-12-05T13:25:37, director,6625.0,30.95,205044.0,20662.0,Transaction
12875,Sell,2016-12-02,2016-12-05T13:25:37, director,9000.0,39.34,354060.0,14037.0,Transaction
12876,Buy,2016-12-02,2016-12-05T13:25:37, director,3125.0,23.41,73156.2,23037.0,Transaction
12877,Buy,2016-12-02,2016-12-05T13:18:30, officer,375.0,21.35,8006.25,7790.0,Transaction
12878,Sell,2016-12-02,2016-12-05T13:16:45, officer,19000.0,29.34,557460.0,114938.0,Transaction
12879,Buy,2016-12-01,2016-12-05T13:10:29, director,500.0,7.15,3575.0,173605.0,Transaction
12880,Buy,2016-12-01,2016-12-05T13:02:25,,352059.0,0.08,28164.7,40177200.0,Transaction
12881,Sell,2016-12-01,2016-12-05T12:54:10, director officer,100000.0,73.3287,7332870.0,3131100.0,Transaction
12882,Buy,2016-12-02,2016-12-05T12:43:02, director,3000.0,27.08,81240.0,34941.0,Transaction
12883,Buy,2016-12-01,2016-12-05T12:38:39, director officer,5112.0,26.297,134430.0,8618900.0,Transaction
12884,Buy,2016-12-01,2016-12-05T12:34:21, director,10000.0,2.1888,21888.0,35345.0,Transaction
12885,Sell,2016-12-01,2016-12-05T12:28:00, director officer,417419.0,12.2501,5113420.0,545.0,Transaction
12886,Buy,2016-12-02,2016-12-05T12:07:34, officer other,5000.0,10.34,51700.0,115477.0,Transaction
12887,Sell,2016-12-01,2016-12-05T11:54:51, director,482.0,196.0,94472.0,0.0,Transaction
12888,Sell,2016-12-01,2016-12-05T11:50:33, director,3000.0,17.05,51150.0,43442.0,Transaction
12889,Buy,2016-12-03,2016-12-05T11:42:43,,546.0,30.65,16734.9,2016.0,Transaction
12890,Buy,2016-12-03,2016-12-05T11:40:34, director officer,603.0,30.65,18481.9,12808.0,Transaction
12891,Buy,2016-12-03,2016-12-05T11:37:29, director,603.0,30.65,18481.9,39112.0,Transaction
12892,Buy,2016-12-02,2016-12-05T11:34:11, director officer,1400.0,9.49,13286.0,17153.0,Transaction
12893,Buy,2016-12-01,2016-12-05T11:33:07, director,700.0,3.45,2415.0,15314.0,Transaction
12894,Buy,2016-12-05,2016-12-05T11:33:07, director,100.0,3.45,345.0,15814.0,Transaction
12895,Buy,2016-12-02,2016-12-05T11:32:05, officer,16.0,74.2446,1166.68,470781.0,Transaction
12896,Sell,2016-11-30,2016-12-05T11:31:17, director,2000.0,30.33,60660.0,15770.0,Transaction
12897,Buy,2016-12-02,2016-12-05T11:23:26, director officer,880.0,9.49,8351.2,59168.0,Transaction
12898,Sell,2016-12-01,2016-12-05T11:23:02, director,4000.0,57.94,231760.0,72302.0,Transaction
12899,Buy,2016-12-02,2016-12-05T11:04:43, officer,8.0,80.57,615.378,30.0,Transaction
12900,Buy,2016-12-01,2016-12-05T10:57:46, other,0.0,6083.33,0.0,371751.0,Transaction
12901,Buy,2016-12-05,2016-12-05T10:49:22, director officer,20000.0,24.66,493200.0,177432.0,Transaction
12902,Sell,2016-12-01,2016-12-05T10:48:31, officer,684.0,16.65,11388.6,3507.0,Transaction
12903,Sell,2016-12-01,2016-12-05T10:47:01, officer,670.0,16.65,11155.5,16327.0,Transaction
12904,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,296.0,99.02,29309.9,616059.0,Transaction
12905,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,100.0,99.14,9914.0,614350.0,Transaction
12906,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,709.0,99.21,70339.9,611998.0,Transaction
12907,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,100.0,99.06,9906.0,614650.0,Transaction
12908,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,200.0,99.18,19836.0,612807.0,Transaction
12909,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,1991.0,99.0,197109.0,616355.0,Transaction
12910,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,200.0,99.07,19814.0,614450.0,Transaction
12911,Sell,2016-12-02,2016-12-05T10:43:19, director officer 10% owner,100.0,99.19,9919.0,612707.0,Transaction
12912,Sell,2016-12-01,2016-12-05T10:33:04, director officer,537.0,32.76,17592.1,406605.0,Transaction
12913,Buy,2016-12-02,2016-12-05T10:20:44, director,503013.0,0.0101,5080.43,5771930.0,Transaction
12914,Buy,2016-12-02,2016-12-05T10:19:37,,10654900.0,0.0037,39423.2,40380500.0,Transaction
12915,Buy,2016-12-02,2016-12-05T10:19:37,,4225610.0,0.0101,42678.6,40380500.0,Transaction
12916,Buy,2016-12-02,2016-12-05T10:18:40, director officer 10% owner,4225610.0,0.0101,42678.6,52978000.0,Transaction
12917,Buy,2016-12-02,2016-12-05T10:17:40, director,71232200.0,0.0018,128218.0,177235000.0,Transaction
12918,Buy,2016-12-02,2016-12-05T10:17:40, director,27261100.0,0.0018,49070.0,177235000.0,Transaction
12919,Buy,2016-12-01,2016-12-05T10:11:08, 10% owner,14050.0,7.2,101160.0,325846.0,Transaction
12920,Sell,2016-12-02,2016-12-05T10:05:44, officer,5050.0,101.113,510619.0,7989.0,Transaction
12921,Buy,2016-12-02,2016-12-05T09:58:43, director officer 10% owner,8000.0,33.02,264160.0,7044250.0,Transaction
12922,Buy,2016-12-02,2016-12-05T09:58:05, officer,4.0,16.9,67.6,5739.0,Transaction
